customer_id,recency,frequency,profit,r,f,m,rfm_score,customer_profile,address,postcode,state,country,property_valuation,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,owns_car,tenure,age,age_group
204,27.0,8,6287.29,3,4,4,344,Gold,4 Londonderry Lane,3084,VIC,Australia,10,Male,56,1976-10-01,Financial Services,Mass Customer,No,5.0,47.0550101729585,35-49
205,52.0,9,2008.2699999999998,2,4,2,242,Silver,39716 Vera Junction,3170,VIC,Australia,9,Male,18,1958-12-01,Financial Services,Mass Customer,Yes,6.0,64.88973641648164,65-79
208,27.0,5,3342.02,3,2,3,323,Gold,056 Stone Corner Alley,4078,QLD,Australia,7,Male,57,1994-10-31,Property,High Net Worth,No,5.0,28.973872298806395,20-34
210,22.0,6,2957.03,3,3,3,333,Gold,19969 5th Parkway,3152,VIC,Australia,9,Male,50,1963-11-18,Property,Mass Customer,No,18.0,59.92591101281147,50-64
212,187.0,2,1790.41,1,1,2,112,Bronze,417 Transport Trail,4503,QLD,Australia,4,Female,21,2001-11-19,IT,Affluent Customer,No,1.0,21.921023848803998,20-34
213,28.0,10,7534.4800000000005,3,4,4,344,Gold,6327 Lunder Crossing,4655,QLD,Australia,4,Male,13,1996-05-14,Financial Services,High Net Worth,Yes,6.0,27.437906467885842,20-34
214,56.0,5,1595.7299999999998,2,2,1,221,Silver,811 Tony Road,4220,QLD,Australia,9,Male,82,1957-11-29,Health,Mass Customer,No,6.0,65.89454828804642,65-79
215,3.0,8,3889.3900000000003,4,4,3,443,Platinum,0 Northport Court,4012,QLD,Australia,3,Female,37,1974-06-24,Retail,High Net Worth,Yes,18.0,49.327472988758956,50-64
216,16.0,4,2152.05,4,1,2,412,Platinum,231 Havey Court,2153,NSW,Australia,10,Female,12,1995-01-12,Financial Services,High Net Worth,Yes,7.0,28.77400508729623,20-34
218,14.0,4,1476.17,4,1,1,411,Gold,09040 Myrtle Parkway,2015,NSW,Australia,8,Female,37,1993-08-06,Property,High Net Worth,Yes,8.0,30.20866835895821,20-34
219,40.0,6,1688.33,3,3,1,331,Gold,05241 Shelley Park,2776,NSW,Australia,8,Male,9,1964-11-25,Health,Mass Customer,No,7.0,58.90467169920476,50-64
220,15.0,6,4304.11,4,3,4,434,Platinum,7 Pankratz Point,3011,VIC,Australia,8,Female,79,1954-05-10,Manufacturing,High Net Worth,No,9.0,69.45108949012449,65-79
221,18.0,6,3865.6800000000003,4,3,3,433,Platinum,51 Crescent Oaks Parkway,2761,NSW,Australia,8,Female,14,1980-03-10,Manufacturing,Mass Customer,No,14.0,43.61619897218093,35-49
222,20.0,2,1428.06,3,1,1,311,Silver,49 Emmet Junction,2015,NSW,Australia,11,Male,89,1978-09-03,Health,Mass Customer,No,16.0,45.132999454052566,35-49
224,1.0,5,2461.79,4,2,2,422,Platinum,6236 Summerview Terrace,2110,NSW,Australia,12,Male,2,1967-12-03,Financial Services,Affluent Customer,No,17.0,55.884760270496436,50-64
225,37.0,3,1587.5500000000002,3,1,1,311,Silver,682 Sheridan Avenue,2566,NSW,Australia,9,Female,84,1977-03-11,Health,Affluent Customer,No,13.0,46.61420714483335,35-49
226,116.0,2,1173.8600000000001,1,1,1,111,Bronze,04139 Delladonna Place,2519,NSW,Australia,7,Male,96,1977-11-11,Manufacturing,Mass Customer,No,20.0,45.943419928121166,35-49
227,26.0,5,3906.03,3,2,3,323,Gold,2 Scott Circle,2506,NSW,Australia,9,Male,99,1973-08-14,Entertainment,Mass Customer,No,18.0,50.18717578895335,50-64
228,77.0,5,3719.75,2,2,3,223,Silver,92253 Kensington Drive,2209,NSW,Australia,7,Female,59,1986-05-25,Manufacturing,High Net Worth,No,12.0,37.40936378733799,35-49
230,36.0,10,4745.01,3,4,4,344,Gold,4 5th Point,2075,NSW,Australia,11,Female,74,1954-06-24,Property,High Net Worth,No,11.0,69.32788367481001,65-79
231,45.0,4,2344.5200000000004,3,1,2,312,Gold,11667 Blackbird Street,2226,NSW,Australia,10,Male,48,1995-08-05,Financial Services,Mass Customer,Yes,3.0,28.21273415086359,20-34
232,141.0,6,3157.59,1,3,3,133,Bronze,0 Sommers Circle,2145,NSW,Australia,9,Female,94,1987-11-11,Retail,Mass Customer,No,12.0,35.94458353859913,35-49
233,17.0,6,2187.09,4,3,2,432,Platinum,2 Northridge Street,2508,NSW,Australia,10,Male,34,1986-08-08,Property,Mass Customer,No,13.0,37.204020761813844,35-49
234,11.0,9,5763.129999999999,4,4,4,444,Platinum,816 Spohn Center,2036,NSW,Australia,10,Female,71,1969-08-12,Retail,High Net Worth,No,12.0,54.19273374017754,50-64
235,2.0,11,4685.82,4,4,4,444,Platinum,98 Service Court,2018,NSW,Australia,8,Female,30,1976-12-26,Health,Mass Customer,No,15.0,46.81955017035749,35-49
236,6.0,4,2434.64,4,1,2,412,Platinum,6 Morning Park,3666,VIC,Australia,2,Male,79,1954-10-30,Health,Affluent Customer,No,14.0,68.97743157791548,65-79
237,26.0,8,3635.04,3,4,3,343,Gold,4263 Hanson Place,2021,NSW,Australia,11,Male,18,1974-03-07,Property,High Net Worth,Yes,11.0,49.625904852520705,50-64
239,1.0,9,5928.23,4,4,4,444,Platinum,95 Eliot Street,4514,QLD,Australia,3,Male,62,1992-12-13,Health,Affluent Customer,No,3.0,30.8548144126075,20-34
240,88.0,5,1893.0,2,2,2,222,Silver,0 Westend Park,2525,NSW,Australia,9,Male,49,1989-07-28,IT,High Net Worth,Yes,15.0,34.233391659231316,35-49
241,47.0,4,1922.82,2,1,2,212,Silver,39988 Porter Pass,4152,QLD,Australia,7,Male,94,1987-05-09,Entertainment,Mass Customer,No,20.0,36.453834241898996,35-49
242,131.0,7,2558.7,1,3,2,132,Bronze,0796 Melody Park,2200,NSW,Australia,9,Male,17,1992-03-20,Property,Affluent Customer,No,8.0,31.588573490480417,20-34
243,74.0,5,2193.55,2,2,2,222,Silver,2914 Vahlen Lane,2250,NSW,Australia,8,Female,94,1976-09-02,Manufacturing,High Net Worth,Yes,14.0,47.13440947616117,35-49
245,12.0,5,2213.0199999999995,4,2,2,422,Platinum,07227 Hoard Terrace,3500,VIC,Australia,1,Female,6,2001-09-26,Financial Services,Affluent Customer,No,1.0,22.068870827181378,20-34
246,27.0,9,3174.16,3,4,3,343,Gold,25503 Evergreen Drive,4300,QLD,Australia,5,Female,63,1991-02-28,Manufacturing,High Net Worth,No,9.0,32.645405595177984,20-34
247,112.0,7,4913.16,1,3,4,134,Bronze,2 2nd Plaza,2283,NSW,Australia,4,Female,62,1983-05-06,Financial Services,High Net Worth,Yes,13.0,40.462130100130175,35-49
248,134.0,6,3059.9399999999996,1,3,3,133,Bronze,122 Melrose Drive,2102,NSW,Australia,10,Female,76,1978-04-15,Health,Affluent Customer,Yes,12.0,45.519044342037944,35-49
249,47.0,9,2236.1299999999997,2,4,2,242,Silver,37024 Anniversary Place,2204,NSW,Australia,11,Male,65,1992-09-13,IT,High Net Worth,No,9.0,31.10396395024345,20-34
252,62.0,5,2597.64,2,2,2,222,Silver,8029 Gulseth Center,2304,NSW,Australia,7,Female,39,1983-01-24,Property,Mass Customer,Yes,13.0,40.741396614843,35-49
253,17.0,4,1116.1499999999999,4,1,1,411,Gold,77248 Columbus Drive,2340,NSW,Australia,7,Female,82,1997-05-11,Health,Mass Customer,Yes,1.0,26.446784131356,20-34
254,41.0,7,6780.95,3,3,4,334,Gold,0850 Schmedeman Drive,3580,VIC,Australia,1,Female,98,1961-09-22,Retail,Mass Customer,No,14.0,62.08064382731143,50-64
255,57.0,11,6813.82,2,4,4,244,Silver,131 Northfield Parkway,3355,VIC,Australia,2,Female,2,1954-01-15,IT,Mass Customer,No,5.0,69.76594879592817,65-79
256,0.0,5,1728.6599999999999,4,2,1,421,Platinum,5130 Manley Court,2287,NSW,Australia,7,Female,16,1975-05-07,Health,High Net Worth,Yes,21.0,48.4595564675436,35-49
258,18.0,5,1642.58,4,2,1,421,Platinum,6759 Nevada Point,2323,NSW,Australia,6,Female,24,1992-05-03,Manufacturing,High Net Worth,No,9.0,31.468105582172925,20-34
259,27.0,4,2124.65,3,1,2,312,Gold,8208 Parkside Point,2320,NSW,Australia,6,Female,70,1983-07-22,Health,High Net Worth,Yes,3.0,40.251311260592054,35-49
260,8.0,9,3381.41,4,4,3,443,Platinum,15 Straubel Way,4680,QLD,Australia,2,Female,47,1979-08-30,Health,High Net Worth,Yes,22.0,44.14461502452971,35-49
263,46.0,7,3476.94,2,3,3,233,Silver,50 Everett Way,2064,NSW,Australia,9,Female,89,1985-11-19,Health,High Net Worth,No,7.0,37.92135239764484,35-49
264,130.0,3,198.13999999999996,1,1,1,111,Bronze,454 Green Ridge Avenue,2176,NSW,Australia,10,Male,31,1977-12-07,Health,Mass Customer,No,11.0,45.87223434593946,35-49
265,79.0,4,2692.9100000000003,2,1,2,212,Silver,19220 Evergreen Crossing,3195,VIC,Australia,9,Male,74,1965-10-05,Retail,High Net Worth,Yes,18.0,58.044968899010364,50-64
266,32.0,4,1742.83,3,1,1,311,Silver,109 Tomscot Avenue,2010,NSW,Australia,10,Female,69,1989-07-19,Retail,Affluent Customer,No,18.0,34.25803282229421,35-49
268,69.0,4,2713.19,2,1,2,212,Silver,92 Lyons Place,2752,NSW,Australia,9,Female,60,1978-10-18,Manufacturing,Mass Customer,No,10.0,45.00979363873808,35-49
269,168.0,5,1668.85,1,2,1,121,Bronze,47 Jana Junction,3802,VIC,Australia,7,Male,55,1954-09-19,Property,Mass Customer,Yes,9.0,69.089685765202,65-79
271,202.0,2,1026.2700000000002,1,1,1,111,Bronze,6262 Elgar Avenue,4735,QLD,Australia,2,Female,51,1991-02-13,Financial Services,Mass Customer,No,4.0,32.68647420028281,20-34
272,91.0,7,3842.0699999999997,1,3,3,133,Bronze,5668 Corscot Circle,2065,NSW,Australia,12,Female,22,1987-06-06,Retail,Mass Customer,Yes,1.0,36.37717284570332,35-49
274,149.0,4,790.0600000000001,1,1,1,111,Bronze,32062 Oak Terrace,3205,VIC,Australia,8,Female,66,1976-09-15,Health,Mass Customer,Yes,14.0,47.09881668507031,35-49
279,14.0,6,2455.93,4,3,2,432,Platinum,34 Kim Center,2036,NSW,Australia,11,Female,0,1981-09-09,Manufacturing,Mass Customer,No,11.0,42.11582593235123,35-49
281,9.0,4,2233.67,4,1,2,412,Platinum,36 Vidon Parkway,2798,NSW,Australia,6,Female,51,1972-12-27,Financial Services,High Net Worth,Yes,8.0,50.816894400560706,50-64
283,91.0,5,4792.789999999999,1,2,4,124,Bronze,28604 Bellgrove Circle,4508,QLD,Australia,6,Female,34,1991-02-04,Retail,Mass Customer,No,2.0,32.711115363345705,20-34
284,133.0,5,3251.4199999999996,1,2,3,123,Bronze,2 Cottonwood Road,2032,NSW,Australia,11,Male,38,1986-04-11,Financial Services,High Net Worth,Yes,9.0,37.52983169564548,35-49
285,7.0,6,2626.74,4,3,2,432,Platinum,58 Parkside Hill,2117,NSW,Australia,12,Female,3,1977-11-19,Manufacturing,Mass Customer,No,12.0,45.92151667206526,35-49
286,155.0,3,1737.19,1,1,1,111,Bronze,747 Thackeray Circle,4551,QLD,Australia,7,Male,99,1989-08-01,Manufacturing,Affluent Customer,Yes,11.0,34.22244003120336,35-49
289,44.0,9,3924.11,3,4,3,343,Gold,7169 North Lane,2023,NSW,Australia,9,Female,43,1970-04-12,Health,High Net Worth,No,10.0,53.52742233747933,50-64
291,40.0,2,605.01,3,1,1,311,Silver,8207 Cascade Court,3810,VIC,Australia,5,Female,63,1971-10-22,Entertainment,Mass Customer,No,4.0,51.99967022757974,50-64
293,10.0,5,1991.9300000000003,4,2,2,422,Platinum,00 5th Lane,2830,NSW,Australia,2,Male,80,1989-12-10,Manufacturing,Mass Customer,Yes,20.0,33.86377421328787,20-34
298,8.0,9,4382.48,4,4,4,444,Platinum,83 Brickson Park Drive,3029,VIC,Australia,8,Male,69,1956-08-15,Manufacturing,High Net Worth,No,9.0,67.184102488338,65-79
299,92.0,7,6897.920000000001,1,3,4,134,Bronze,95 Almo Junction,2173,NSW,Australia,9,Female,80,1956-09-15,Financial Services,Mass Customer,Yes,7.0,67.09922737112136,65-79
300,156.0,5,3475.9,1,2,3,123,Bronze,08 Golf View Plaza,3199,VIC,Australia,9,Male,88,1956-06-22,Health,Mass Customer,No,9.0,67.33194946671539,65-79
301,93.0,2,89.71000000000001,1,1,1,111,Bronze,6170 Buena Vista Way,2320,NSW,Australia,7,Female,54,1980-10-10,Manufacturing,High Net Worth,No,19.0,43.030286872685394,35-49
303,43.0,3,3247.08,3,1,3,313,Gold,20924 Banding Crossing,2516,NSW,Australia,9,Female,59,1974-08-15,Argiculture,Mass Customer,Yes,14.0,49.18510182439556,50-64
304,80.0,9,2785.0400000000004,2,4,3,243,Silver,91193 Petterle Road,2035,NSW,Australia,11,Male,36,1969-03-27,Manufacturing,Mass Customer,Yes,15.0,54.57056490714195,50-64
305,33.0,6,2229.2799999999997,3,3,2,332,Gold,01459 Fremont Place,2747,NSW,Australia,4,Female,1,1974-03-17,Financial Services,Mass Customer,No,11.0,49.59852578245082,50-64
306,123.0,2,239.35000000000002,1,1,1,111,Bronze,58 Spenser Circle,3030,VIC,Australia,3,Male,19,1973-08-02,Health,High Net Worth,No,18.0,50.220030673037215,50-64
307,15.0,8,3465.6099999999997,4,4,3,443,Platinum,93 Lawn Park,3152,VIC,Australia,9,Male,55,1984-08-18,Health,Affluent Customer,Yes,12.0,39.17531380684557,35-49
308,25.0,6,4086.21,3,3,3,333,Gold,5982 Mosinee Avenue,3340,VIC,Australia,5,Male,2,1983-03-09,IT,High Net Worth,No,4.0,40.6209287065355,35-49
309,9.0,4,2208.58,4,1,2,412,Platinum,37006 Hoard Circle,3182,VIC,Australia,7,Female,53,1974-10-02,Health,Mass Customer,Yes,21.0,49.05368228806011,50-64
310,8.0,7,4744.19,4,3,4,434,Platinum,06 Corry Pass,2450,NSW,Australia,9,Female,0,1985-02-13,Financial Services,Mass Customer,Yes,18.0,38.68522845259463,35-49
311,61.0,6,4054.4800000000005,2,3,3,233,Silver,099 Nova Plaza,2227,NSW,Australia,10,Female,86,1957-08-16,Health,High Net Worth,No,12.0,66.18202852378022,65-79
312,13.0,5,4570.38,4,2,4,424,Platinum,252 Mockingbird Plaza,2216,NSW,Australia,10,Male,44,1958-03-17,Financial Services,Affluent Customer,Yes,6.0,65.59885433129166,65-79
313,17.0,6,3186.6300000000006,4,3,3,433,Platinum,990 Kensington Park,3796,VIC,Australia,8,Male,70,1987-12-22,Manufacturing,Mass Customer,Yes,13.0,35.8323293513126,35-49
314,20.0,8,3200.15,3,4,3,343,Gold,706 Anniversary Alley,3064,VIC,Australia,3,Female,27,1962-08-25,Retail,High Net Worth,Yes,5.0,61.1579691659563,50-64
315,27.0,9,2200.11,3,4,2,342,Gold,52 Corben Place,3197,VIC,Australia,10,Female,67,1958-04-16,Manufacturing,Affluent Customer,No,12.0,65.51671712108201,65-79
316,11.0,4,2158.71,4,1,2,412,Platinum,4270 Loeprich Lane,3064,VIC,Australia,7,Female,72,1976-06-01,Manufacturing,Mass Customer,Yes,10.0,47.389034827811095,35-49
317,80.0,4,2766.2700000000004,2,1,2,212,Silver,2 Clyde Gallagher Drive,2232,NSW,Australia,10,Female,26,1974-02-10,Entertainment,Mass Customer,Yes,14.0,49.69435252769542,50-64
318,9.0,7,3632.1800000000003,4,3,3,433,Platinum,671 American Ash Way,2365,NSW,Australia,2,Female,21,1969-05-19,Retail,Affluent Customer,Yes,18.0,54.42545583577156,50-64
320,12.0,10,7204.66,4,4,4,444,Platinum,1108 Nevada Junction,4701,QLD,Australia,2,Male,19,1997-02-09,Health,Mass Customer,No,4.0,26.695933668991955,20-34
322,1.0,11,10336.77,4,4,4,444,Platinum,5 Schurz Place,4350,QLD,Australia,6,Female,19,1977-03-10,Financial Services,Mass Customer,Yes,11.0,46.61694505184034,35-49
323,35.0,6,2020.73,3,3,2,332,Gold,82 8th Alley,4210,QLD,Australia,9,Female,54,1973-06-04,Health,Mass Customer,Yes,7.0,50.38156718644954,50-64
324,21.0,5,1779.6999999999998,3,2,2,322,Gold,84 Lawn Way,2223,NSW,Australia,9,Male,97,1986-08-05,IT,Mass Customer,Yes,15.0,37.212234482834816,35-49
325,133.0,6,4465.08,1,3,4,134,Bronze,0 Coolidge Avenue,4122,QLD,Australia,8,Female,98,1971-09-26,Financial Services,Affluent Customer,Yes,17.0,52.07085580976145,50-64
326,161.0,3,1201.2499999999998,1,1,1,111,Bronze,0 Graceland Plaza,2515,NSW,Australia,10,Female,74,1980-02-16,Financial Services,Mass Customer,No,6.0,43.679170833341665,35-49
327,16.0,5,3498.63,4,2,3,423,Platinum,8717 Mandrake Place,4214,QLD,Australia,8,Female,10,1968-07-24,Health,Mass Customer,No,12.0,55.24409003086112,50-64
328,4.0,8,2357.8,4,4,2,442,Platinum,2 Thierer Lane,3437,VIC,Australia,8,Female,87,1991-04-11,Manufacturing,Mass Customer,No,12.0,32.530413500884464,20-34
329,34.0,6,3618.01,3,3,3,333,Gold,19507 Red Cloud Park,3338,VIC,Australia,4,Male,25,1984-11-20,Entertainment,High Net Worth,Yes,12.0,38.91795054818865,35-49
330,107.0,6,5296.799999999999,1,3,4,134,Bronze,3 Golf Course Avenue,2203,NSW,Australia,9,Male,78,1959-06-03,Manufacturing,High Net Worth,Yes,7.0,64.38596152719575,65-79
331,82.0,6,4404.67,2,3,4,234,Silver,042 Bunker Hill Avenue,2088,NSW,Australia,8,Male,87,1998-09-23,Health,Mass Customer,Yes,3.0,25.077830627861747,20-34
332,263.0,2,239.35000000000002,1,1,1,111,Bronze,45793 Nancy Plaza,4226,QLD,Australia,8,Female,23,1978-08-19,Health,High Net Worth,No,14.0,45.17406805915739,35-49
333,22.0,6,3186.7200000000003,3,3,3,333,Gold,314 Northland Plaza,4213,QLD,Australia,5,Female,25,1965-06-20,Financial Services,Affluent Customer,Yes,8.0,58.337924948758136,50-64
334,56.0,6,2127.59,2,3,2,232,Silver,3093 Mockingbird Place,3356,VIC,Australia,2,Female,71,1999-05-20,Financial Services,Affluent Customer,Yes,3.0,24.423470853191493,20-34
337,37.0,6,3388.8199999999997,3,3,3,333,Gold,1 Rowland Circle,3105,VIC,Australia,10,Female,67,1979-10-08,Argiculture,High Net Worth,Yes,12.0,44.03783665125716,35-49
339,58.0,5,4327.24,2,2,4,224,Silver,7905 Spaight Alley,2763,NSW,Australia,8,Female,56,1980-01-11,Health,Mass Customer,No,12.0,43.777735485593254,35-49
341,134.0,2,955.0799999999999,1,1,1,111,Bronze,3 Lyons Road,2759,NSW,Australia,8,Male,10,1976-08-25,Financial Services,Mass Customer,No,5.0,47.156312732217074,35-49
342,93.0,3,468.8599999999999,1,1,1,111,Bronze,72419 Eagan Road,2040,NSW,Australia,10,Male,40,1987-05-19,Health,High Net Worth,No,2.0,36.42645517182911,35-49
343,133.0,8,3914.16,1,4,3,143,Bronze,6860 Green Ridge Avenue,2126,NSW,Australia,11,Female,76,1957-08-14,Property,Affluent Customer,No,13.0,66.1875043377942,65-79
345,19.0,7,3971.46,3,3,3,333,Gold,08 Ronald Regan Plaza,2251,NSW,Australia,9,Female,74,1989-02-03,Health,High Net Worth,Yes,17.0,34.712525385454306,35-49
346,12.0,9,6420.7,4,4,4,444,Platinum,44621 Linden Drive,2155,NSW,Australia,10,Male,68,1981-03-15,Financial Services,Mass Customer,No,3.0,42.603173379595184,35-49
347,59.0,7,8326.369999999999,2,3,4,234,Silver,3 Moulton Lane,2153,NSW,Australia,9,Male,50,1965-06-06,Financial Services,Mass Customer,No,9.0,58.376255646855974,50-64
348,125.0,6,2071.99,1,3,2,132,Bronze,7633 Mayer Plaza,2768,NSW,Australia,10,Male,20,1980-11-01,Retail,Mass Customer,Yes,9.0,42.97005291853164,35-49
350,4.0,6,1008.7100000000003,4,3,1,431,Platinum,1826 Hazelcrest Park,3087,VIC,Australia,9,Female,47,1977-12-09,Health,Mass Customer,Yes,9.0,45.866758531925484,35-49
351,11.0,2,1438.6200000000001,4,1,1,411,Gold,98 Sutteridge Point,3131,VIC,Australia,10,Male,69,1999-05-12,Health,Mass Customer,Yes,2.0,24.445374109247403,20-34
352,25.0,6,4404.4,3,3,4,334,Gold,6 Sunbrook Center,4350,QLD,Australia,6,Male,12,1979-07-08,Retail,Mass Customer,No,4.0,44.289724095900105,35-49
354,67.0,6,3101.72,2,3,3,233,Silver,0293 Porter Crossing,2830,NSW,Australia,5,Female,87,1980-11-26,Property,Mass Customer,No,9.0,42.90160524335693,35-49
355,45.0,5,2662.75,3,2,2,322,Gold,7447 Nevada Park,2193,NSW,Australia,8,Female,97,1979-06-01,Retail,Mass Customer,Yes,3.0,44.39102665515868,35-49
359,8.0,10,2921.7599999999998,4,4,3,443,Platinum,7 Debs Point,2322,NSW,Australia,4,Female,2,1958-11-28,Manufacturing,Affluent Customer,Yes,6.0,64.8979501375026,65-79
360,8.0,5,5070.23,4,2,4,424,Platinum,708 Russell Parkway,2530,NSW,Australia,7,Female,64,1956-04-02,Property,Mass Customer,Yes,19.0,67.55371993428146,65-79
361,146.0,7,3428.15,1,3,3,133,Bronze,66286 Homewood Alley,2075,NSW,Australia,11,Female,59,1999-03-27,Health,Mass Customer,Yes,2.0,24.571317831568873,20-34
362,89.0,4,463.02,1,1,1,111,Bronze,8728 Express Way,2340,NSW,Australia,7,Female,47,1974-11-17,Financial Services,High Net Worth,Yes,18.0,48.927738565738636,35-49
363,14.0,6,9458.17,4,3,4,434,Platinum,93583 Moland Way,2066,NSW,Australia,12,Female,82,1988-03-04,Retail,Mass Customer,Yes,7.0,35.63246213980244,35-49
364,11.0,6,3329.9700000000003,4,3,3,433,Platinum,18264 Maryland Way,4217,QLD,Australia,9,Female,96,1976-09-30,Financial Services,Affluent Customer,No,11.0,47.057748079965485,35-49
365,50.0,7,4724.04,2,3,4,234,Silver,411 Homewood Lane,4020,QLD,Australia,5,Female,98,1976-06-27,Property,High Net Worth,No,15.0,47.3178492456294,35-49
366,115.0,6,2692.7,1,3,2,132,Bronze,8 Mariners Cove Drive,2096,NSW,Australia,10,Female,7,1954-01-08,Entertainment,High Net Worth,No,19.0,69.78511414497709,65-79
367,43.0,5,2022.2000000000003,3,2,2,322,Gold,279 Jenna Circle,2179,NSW,Australia,12,Female,93,1985-02-17,Manufacturing,Mass Customer,Yes,12.0,38.674276824566675,35-49
369,101.0,8,3931.7699999999995,1,4,3,143,Bronze,6085 Petterle Circle,3130,VIC,Australia,10,Male,19,1991-08-24,Financial Services,Mass Customer,Yes,9.0,32.16079605494102,20-34
371,9.0,5,5004.52,4,2,4,424,Platinum,92808 Mallard Terrace,3215,VIC,Australia,4,Male,7,1954-07-06,Financial Services,Mass Customer,No,7.0,69.29502879072615,65-79
372,31.0,8,2598.13,3,4,2,342,Gold,841 Anderson Drive,3101,VIC,Australia,8,Female,19,1987-08-13,Property,Affluent Customer,Yes,4.0,36.1909951692281,35-49
373,223.0,1,1103.43,1,1,1,111,Bronze,67884 Fair Oaks Parkway,3931,VIC,Australia,9,Female,95,2000-08-26,Health,High Net Worth,Yes,1.0,23.153082001948825,20-34
374,13.0,6,5271.75,4,3,4,434,Platinum,1823 Judy Center,3165,VIC,Australia,10,Male,81,1992-01-22,Financial Services,Mass Customer,Yes,8.0,31.74737209688575,20-34
375,91.0,4,487.99999999999994,1,1,1,111,Bronze,953 Eliot Crossing,2166,NSW,Australia,9,Male,13,1976-08-23,Manufacturing,Mass Customer,Yes,7.0,47.16178854623105,35-49
376,43.0,3,368.1700000000001,3,1,1,311,Silver,90761 Shasta Pass,3936,VIC,Australia,7,Female,60,1966-10-24,Financial Services,Mass Customer,Yes,19.0,56.99361260832678,50-64
377,6.0,11,4124.42,4,4,4,444,Platinum,259 Barnett Crossing,2265,NSW,Australia,5,Male,65,1999-05-19,Argiculture,Mass Customer,No,1.0,24.42620876019848,20-34
378,124.0,7,3236.3199999999997,1,3,3,133,Bronze,0 Brown Trail,2203,NSW,Australia,9,Female,98,1974-05-04,Retail,Mass Customer,No,17.0,49.46710624611537,50-64
380,35.0,8,6196.16,3,4,4,344,Gold,24 Scoville Parkway,4670,QLD,Australia,1,Female,66,1956-05-15,Property,Mass Customer,No,17.0,67.43598993298095,65-79
382,35.0,7,1657.4499999999998,3,3,1,331,Gold,99826 Steensland Avenue,2162,NSW,Australia,5,Male,68,1985-08-14,Health,Mass Customer,Yes,7.0,38.18692937732272,35-49
385,78.0,9,5220.5199999999995,2,4,4,244,Silver,58211 Surrey Crossing,2170,NSW,Australia,9,Male,69,1966-12-07,Health,High Net Worth,No,9.0,56.87314470001929,50-64
386,66.0,5,2415.9700000000003,2,2,2,222,Silver,720 Menomonie Avenue,2749,NSW,Australia,8,Female,63,1990-10-27,Argiculture,Mass Customer,No,5.0,32.98490606404456,20-34
387,31.0,3,3417.7799999999997,3,1,3,313,Gold,4604 Cordelia Drive,2144,NSW,Australia,10,Male,34,1977-02-19,Financial Services,Mass Customer,No,22.0,46.66896528497312,35-49
389,113.0,6,2123.26,1,3,2,132,Bronze,8 Holy Cross Center,2047,NSW,Australia,9,Female,97,1975-04-27,Entertainment,Affluent Customer,Yes,17.0,48.48693553761349,35-49
